requestedUrl,finalUrl,category,name,title,type,score
"https://tampermonkey.net/","https://www.tampermonkey.net/","SEO","font-size","Document doesn't use legible font sizes","binary","0"
"https://tampermonkey.net/","https://www.tampermonkey.net/","SEO","plugins","Document avoids plugins","binary","1"
"https://tampermonkey.net/","https://www.tampermonkey.net/","SEO","tap-targets","Tap targets are not sized appropriately","binary","0"
"https://tampermonkey.net/","https://www.tampermonkey.net/","SEO","structured-data","Structured data is valid","manual","-1"
"https://tampermonkey.net/","https://www.tampermonkey.net/","Progressive Web App","pwa-score","Overall Progressive Web App Category Score","numeric","0.25"
"https://tampermonkey.net/","https://www.tampermonkey.net/","Progressive Web App","installable-manifest","Web app manifest or service worker do not meet the installability requirements","binary","0"
"https://tampermonkey.net/","https://www.tampermonkey.net/","Progressive Web App","service-worker","Does not register a service worker that controls page and `start_url`","binary","0"
"https://tampermonkey.net/","https://www.tampermonkey.net/","Progressive Web App","redirects-http","Redirects HTTP traffic to HTTPS","binary","1"
"https://tampermonkey.net/","https://www.tampermonkey.net/","Progressive Web App","splash-screen","Is not configured for a custom splash screen","binary","0"
"https://tampermonkey.net/","https://www.tampermonkey.net/","Progressive Web App","themed-omnibox","Does not set a theme color for the address bar.","binary","0"
"https://tampermonkey.net/","https://www.tampermonkey.net/","Progressive Web App","content-width","Content is not sized correctly for the viewport","binary","0"
"https://tampermonkey.net/","https://www.tampermonkey.net/","Progressive Web App","viewport","Does not have a `<meta name=""viewport"">` tag with `width` or `initial-scale`","binary","0"
"https://tampermonkey.net/","https://www.tampermonkey.net/","Progressive Web App","apple-touch-icon","Provides a valid `apple-touch-icon`","binary","1"
"https://tampermonkey.net/","https://www.tampermonkey.net/","Progressive Web App","maskable-icon","Manifest doesn't have a maskable icon","binary","0"
"https://tampermonkey.net/","https://www.tampermonkey.net/","Progressive Web App","pwa-cross-browser","Site works cross-browser","manual","-1"
"https://tampermonkey.net/","https://www.tampermonkey.net/","Progressive Web App","pwa-page-transitions","Page transitions don't feel like they block on the network","manual","-1"
"https://tampermonkey.net/","https://www.tampermonkey.net/","Progressive Web App","pwa-each-page-has-url","Each page has a URL","manual","-1"
