requestedUrl,finalUrl,category,name,title,type,score
"https://marriott.com/","https://www.marriott.com/default.mi","Accessibility","focus-traps","User focus is not accidentally trapped in a region","manual","-1"
"https://marriott.com/","https://www.marriott.com/default.mi","Accessibility","custom-controls-labels","Custom controls have associated labels","manual","-1"
"https://marriott.com/","https://www.marriott.com/default.mi","Accessibility","custom-controls-roles","Custom controls have ARIA roles","manual","-1"
"https://marriott.com/","https://www.marriott.com/default.mi","Accessibility","visual-order-follows-dom","Visual order on the page follows DOM order","manual","-1"
"https://marriott.com/","https://www.marriott.com/default.mi","Accessibility","offscreen-content-hidden","Offscreen content is hidden from assistive technology","manual","-1"
"https://marriott.com/","https://www.marriott.com/default.mi","Accessibility","use-landmarks","HTML5 landmark elements are used to improve navigation","manual","-1"
"https://marriott.com/","https://www.marriott.com/default.mi","Best Practices","best-practices-score","Overall Best Practices Category Score","numeric","0.73"
"https://marriott.com/","https://www.marriott.com/default.mi","Best Practices","is-on-https","Uses HTTPS","binary","1"
"https://marriott.com/","https://www.marriott.com/default.mi","Best Practices","external-anchors-use-rel-noopener","Links to cross-origin destinations are unsafe","binary","0"
"https://marriott.com/","https://www.marriott.com/default.mi","Best Practices","geolocation-on-start","Avoids requesting the geolocation permission on page load","binary","1"
"https://marriott.com/","https://www.marriott.com/default.mi","Best Practices","notification-on-start","Avoids requesting the notification permission on page load","binary","1"
"https://marriott.com/","https://www.marriott.com/default.mi","Best Practices","no-vulnerable-libraries","Includes front-end JavaScript libraries with known security vulnerabilities","binary","0"
"https://marriott.com/","https://www.marriott.com/default.mi","Best Practices","csp-xss","Ensure CSP is effective against XSS attacks","informative","-1"
"https://marriott.com/","https://www.marriott.com/default.mi","Best Practices","password-inputs-can-be-pasted-into","Allows users to paste into password fields","binary","1"
"https://marriott.com/","https://www.marriott.com/default.mi","Best Practices","image-aspect-ratio","Displays images with correct aspect ratio","binary","1"
"https://marriott.com/","https://www.marriott.com/default.mi","Best Practices","image-size-responsive","Serves images with appropriate resolution","binary","1"
"https://marriott.com/","https://www.marriott.com/default.mi","Best Practices","preload-fonts","Fonts with `font-display: optional` are preloaded","notApplicable","-1"
"https://marriott.com/","https://www.marriott.com/default.mi","Best Practices","doctype","Page has the HTML doctype","binary","1"
"https://marriott.com/","https://www.marriott.com/default.mi","Best Practices","charset","Properly defines charset","binary","1"
"https://marriott.com/","https://www.marriott.com/default.mi","Best Practices","no-unload-listeners","Registers an `unload` listener","binary","0"
"https://marriott.com/","https://www.marriott.com/default.mi","Best Practices","appcache-manifest","Avoids Application Cache","binary","1"
"https://marriott.com/","https://www.marriott.com/default.mi","Best Practices","js-libraries","Detected JavaScript libraries","informative","-1"
"https://marriott.com/","https://www.marriott.com/default.mi","Best Practices","deprecations","Avoids deprecated APIs","binary","1"
"https://marriott.com/","https://www.marriott.com/default.mi","Best Practices","errors-in-console","No browser errors logged to the console","binary","1"
"https://marriott.com/","https://www.marriott.com/default.mi","Best Practices","valid-source-maps","Missing source maps for large first-party JavaScript","binary","0"
"https://marriott.com/","https://www.marriott.com/default.mi","Best Practices","inspector-issues","Issues were logged in the `Issues` panel in Chrome Devtools","binary","0"
"https://marriott.com/","https://www.marriott.com/default.mi","SEO","seo-score","Overall SEO Category Score","numeric","0.91"
"https://marriott.com/","https://www.marriott.com/default.mi","SEO","viewport","Has a `<meta name=""viewport"">` tag with `width` or `initial-scale`","binary","1"
"https://marriott.com/","https://www.marriott.com/default.mi","SEO","document-title","Document has a `<title>` element","binary","1"
"https://marriott.com/","https://www.marriott.com/default.mi","SEO","meta-description","Document has a meta description","binary","1"
"https://marriott.com/","https://www.marriott.com/default.mi","SEO","http-status-code","Page has successful HTTP status code","binary","1"
"https://marriott.com/","https://www.marriott.com/default.mi","SEO","link-text","Links do not have descriptive text","binary","0"
"https://marriott.com/","https://www.marriott.com/default.mi","SEO","crawlable-anchors","Links are crawlable","binary","1"
"https://marriott.com/","https://www.marriott.com/default.mi","SEO","is-crawlable","Page isn’t blocked from indexing","binary","1"
"https://marriott.com/","https://www.marriott.com/default.mi","SEO","robots-txt","robots.txt is valid","binary","1"
"https://marriott.com/","https://www.marriott.com/default.mi","SEO","image-alt","Image elements have `[alt]` attributes","binary","1"
"https://marriott.com/","https://www.marriott.com/default.mi","SEO","hreflang","Document has a valid `hreflang`","binary","1"
"https://marriott.com/","https://www.marriott.com/default.mi","SEO","canonical","Document has a valid `rel=canonical`","binary","1"
"https://marriott.com/","https://www.marriott.com/default.mi","SEO","font-size","Document uses legible font sizes","binary","1"
"https://marriott.com/","https://www.marriott.com/default.mi","SEO","plugins","Document avoids plugins","binary","1"
"https://marriott.com/","https://www.marriott.com/default.mi","SEO","tap-targets","Tap targets are not sized appropriately","binary","0.77"
"https://marriott.com/","https://www.marriott.com/default.mi","SEO","structured-data","Structured data is valid","manual","-1"
"https://marriott.com/","https://www.marriott.com/default.mi","Progressive Web App","pwa-score","Overall Progressive Web App Category Score","numeric","0.42"
"https://marriott.com/","https://www.marriott.com/default.mi","Progressive Web App","installable-manifest","Web app manifest or service worker do not meet the installability requirements","binary","0"
"https://marriott.com/","https://www.marriott.com/default.mi","Progressive Web App","service-worker","Does not register a service worker that controls page and `start_url`","binary","0"
"https://marriott.com/","https://www.marriott.com/default.mi","Progressive Web App","redirects-http","Redirects HTTP traffic to HTTPS","binary","1"
"https://marriott.com/","https://www.marriott.com/default.mi","Progressive Web App","splash-screen","Is not configured for a custom splash screen","binary","0"
"https://marriott.com/","https://www.marriott.com/default.mi","Progressive Web App","themed-omnibox","Does not set a theme color for the address bar.","binary","0"
"https://marriott.com/","https://www.marriott.com/default.mi","Progressive Web App","content-width","Content is sized correctly for the viewport","binary","1"
"https://marriott.com/","https://www.marriott.com/default.mi","Progressive Web App","viewport","Has a `<meta name=""viewport"">` tag with `width` or `initial-scale`","binary","1"
"https://marriott.com/","https://www.marriott.com/default.mi","Progressive Web App","apple-touch-icon","Does not provide a valid `apple-touch-icon`","binary","0"
"https://marriott.com/","https://www.marriott.com/default.mi","Progressive Web App","maskable-icon","Manifest doesn't have a maskable icon","binary","0"
"https://marriott.com/","https://www.marriott.com/default.mi","Progressive Web App","pwa-cross-browser","Site works cross-browser","manual","-1"
"https://marriott.com/","https://www.marriott.com/default.mi","Progressive Web App","pwa-page-transitions","Page transitions don't feel like they block on the network","manual","-1"
"https://marriott.com/","https://www.marriott.com/default.mi","Progressive Web App","pwa-each-page-has-url","Each page has a URL","manual","-1"
